t,ok,fresh,n_cams,x,y,yaw,v,gap,age,r0,r1,f0,f1
8.999923011288047e-07,True,True,2,1.6678827446874667,0.917119491686897,178.91433048001215,0.0,1.3417599709427093,0.0,True,True,4,3
0.23943359999975655,True,True,2,1.6677636452157447,0.9172857523888754,178.98808676398482,0.854174259036804,1.8981287199121704,0.0,True,True,4,3
0.321251300003496,True,True,2,1.6673193949494847,0.9177339828869642,179.00691458886183,7.713312355935254,3.508620690875564,0.0,True,True,4,4
0.3984390999976313,True,True,2,1.667270418578962,0.9176484433327815,178.9587194804423,1.276992626879694,3.15744621927791,0.0,True,True,4,4
0.4717951000056928,True,True,2,1.6677795608174268,0.9171141121100825,178.93535452926335,10.061373404049652,1.6795966335646642,0.0,True,True,4,3
0.5459217000025092,True,True,2,1.6678818763400847,0.9170322821071566,178.87187358635532,1.7674330012357167,1.3416006773620992,0.0,True,True,4,3
0.6186763000005158,True,True,2,1.6677795488248572,0.9171941722697263,178.93802026554255,2.6323905869775546,1.6958104789854898,0.0,True,True,4,3
0.6947049000009429,True,True,2,1.6677701167772034,0.9171608796020845,178.99135534600168,0.45513090853382776,1.7579427596498158,0.0,True,True,4,3
0.7727825000038138,True,True,2,1.6677681570056515,0.9172604260189614,178.93786639778762,1.275214735441897,1.873461012039211,0.0,True,True,4,3
0.8541051999927731,True,True,2,1.667859940359862,0.9171223176479414,178.93513550967486,2.039105066466723,1.502782509894687,0.0,True,True,4,3
0.9307249999983469,True,True,2,1.667754371823888,0.9172122277936652,178.92563523406102,1.8098069636807776,1.7792982998014062,0.0,True,True,4,3
1.0156143000058364,True,True,2,1.6678347354466678,0.9170934037068467,178.91397795191313,1.6898303033176005,1.5848800386054833,0.0,True,True,4,3
1.0901943999924697,True,True,2,1.6677365616339548,0.9171873681800924,178.888163321128,1.8221333157037547,1.8843488273590305,0.0,True,True,4,3
1.1615090999985114,True,True,2,1.6678010543887707,0.9171196968268595,178.91304097758774,1.3108259734207088,1.6236111994798645,0.0,True,True,4,3
1.2384003000042867,True,True,2,1.667887536971829,0.9170459510634225,178.91253049683507,1.4781398811574813,1.3299787566396735,0.0,True,True,4,3
1.3177333999919938,True,True,2,1.6679387529313048,0.9169979040416509,178.84947211737256,0.8851952854348485,1.2821739036873923,0.0,True,True,4,3
1.3934938000020338,True,True,2,1.6676931348109592,0.9173019322843077,178.94812148871904,5.158989017271147,2.091534222661267,0.0,True,True,4,3
1.469639200004167,True,True,2,1.6678568828248652,0.9170804491681583,178.9087613698913,3.617313661154698,1.407278805385565,0.0,True,True,4,3
