t,ok,fresh,n_cams,x,y,yaw,v,gap,age,r0,r1,f0,f1
7.999915396794677e-07,True,True,2,1.6635120393325225,0.5611133194457483,146.37517614810054,0.0,14.051006858585138,0.0,True,True,3,3
0.14543189998948947,True,True,2,1.6632173152268714,0.5609308780566392,146.42667126587025,2.38341387799738,13.498377884846485,0.0,True,True,3,3
0.2223353000008501,True,True,2,1.6633861154365674,0.5608869815032083,146.36690617284336,2.2679686604441986,13.899276894296637,0.0,True,True,3,3
0.29864809999708086,True,True,2,1.663395914083598,0.5608264806773493,146.37817902005946,0.8031310422533064,13.83445270709326,0.0,True,True,3,3
0.3721252999966964,True,True,2,1.6627392622740491,0.5623092498231027,146.3556320456487,22.070309674026767,13.112786258882773,0.0,True,True,3,4
0.44627349999791477,True,True,2,1.66526735297701,0.5529715886598223,146.46316411080625,130.4662672329014,5.515646388949053,0.0,True,True,2,4
0.5259959999966668,True,True,2,1.6661540787780678,0.5515086736427878,146.5493963941808,21.457847625849332,7.13623441936919,0.0,True,True,2,4
0.5970936999947298,True,True,2,1.6631244188187373,0.5613321785500182,146.36706361640796,144.5909235814635,13.121624583781172,0.0,True,True,3,4
0.6688799999974435,True,True,2,1.663044342339926,0.5615499154109838,146.39858439891043,3.231741865198664,12.820678588800593,0.0,True,True,3,4
0.7402980999904685,True,True,2,1.6630060701579998,0.5619223420184613,146.33173840152403,5.2421998212412975,12.971035951915104,0.0,True,True,3,4
0.811447699990822,True,True,2,1.6659958479212817,0.55218824063744,146.53993443610426,143.11960115740882,6.699162740902199,0.0,True,True,2,4
0.890435699999216,True,True,2,1.663257616252686,0.5614494403803629,146.318498786112,122.26568733549085,14.266832104207477,0.0,True,True,3,3
0.9610688999964623,True,True,2,1.6658343277657,0.5524606514709302,146.24999679570237,132.38557010386444,6.286031958149463,0.0,True,True,2,4
1.0344221999985166,True,True,2,1.6659359164216232,0.5524095255759801,146.56441799968877,1.5504174743409571,4.74756999734653,0.0,True,True,2,3
1.1117599999997765,True,True,2,1.663417814742164,0.5610236172258638,146.32779924752288,116.04413492312224,14.029705294738246,0.0,True,True,3,3
1.1831646999926306,True,True,2,1.663021287259399,0.5617206602324007,146.35599451596892,11.230871756335624,13.037771470988249,0.0,True,True,3,4
1.2582013999926858,True,True,2,1.6628474292026483,0.5620570313205595,146.40637062724068,5.04613246387407,13.41291399491069,0.0,True,True,3,4
1.3300510999979451,True,True,2,1.6629894398430103,0.5621788424806655,146.3168840596462,2.603993897518743,13.679656858229139,0.0,True,True,3,4
1.4030423999938648,True,True,2,1.66339417351342,0.5610664816943898,146.33096052964424,16.21706007560005,14.101280220049828,0.0,True,True,3,3
1.472431799993501,True,True,2,1.6631927149801435,0.5615001955430744,146.36608041209058,6.89181378603112,14.188184988659843,0.0,True,True,3,3
1.5451511999999639,True,True,2,1.6628333646420244,0.562270007905714,146.30618011406614,11.682646228454987,13.424369862393911,0.0,True,True,3,4
1.6167425000021467,True,True,2,1.6630420128910381,0.5618254689472398,146.37299386845416,6.859342106453465,13.516533572242313,0.0,True,True,3,4
1.6905867000023136,True,True,2,1.6632701921620978,0.5612352087607938,146.3639204623314,8.569789586084369,13.98873209797456,0.0,True,True,3,3
1.7637131999945268,True,True,2,1.6632974980260176,0.5612695394719851,146.3413759419907,0.5998618093030559,13.973274996860852,0.0,True,True,3,3
1.8340811999951256,True,True,2,1.6633531625960838,0.561170708388928,146.36285821458114,1.6119394159798837,14.0683840288275,0.0,True,True,3,3
1.9059081000013975,True,True,2,1.663229970130926,0.5614016089855978,146.19795010912196,3.643603558344701,13.88469227675693,0.0,True,True,3,3
1.9766141000000061,True,True,2,1.6632076832691265,0.5611856418350869,146.22957496823722,3.0706596087706375,13.987736347627548,0.0,True,True,3,3
2.0504552999918815,True,True,2,1.6628250688764856,0.5619513827393285,146.44410451765998,11.5925780589956,13.600234031468935,0.0,True,True,3,4
2.124376599997049,True,True,2,1.6627721658770116,0.5616907085483104,146.4523035911834,3.59826291861618,14.540637298643192,0.0,True,True,3,3
2.192705199995544,True,True,2,1.6621989008058133,0.5620881092967945,146.18439556043091,10.208590113802982,12.859618442623521,0.0,True,True,3,3
2.2722770999971544,True,True,2,1.6614849152237359,0.5623647838971578,146.53321249501244,9.622971479844333,12.649220774181012,0.0,True,True,3,3
2.3485061999963364,True,True,2,1.6614975498280744,0.5623546030048155,146.4573776679278,0.2128586350462401,12.555276774266561,0.0,True,True,3,3
2.4134769999946,True,True,2,1.661516932536105,0.5623053734485136,146.53072793437013,0.8143324544453008,12.710676085785762,0.0,True,True,3,3
2.486176299993531,True,True,2,1.661446703125216,0.5623602307078961,146.53043174965745,1.2258031747789813,12.682627304931703,0.0,True,True,3,3
2.5575876999937464,True,True,2,1.6615041015973977,0.5623283594161868,146.5066425063584,0.9193680736448943,12.65250464278647,0.0,True,True,3,3
2.6280993999971543,True,True,2,1.6615709255379414,0.5623158000819696,146.58211633958837,0.9642930210203033,12.730311982060542,0.0,True,True,3,3
2.6979032999952324,True,True,2,1.6615340550420203,0.562306849004839,146.52276890506738,0.5435437187802117,12.761610093347839,0.0,True,True,3,3
2.766136899997946,True,True,2,1.6615004917891205,0.5623000272425801,146.50606528002436,0.5019448185881557,12.718580012831364,0.0,True,True,3,3
2.84192369999073,True,True,2,1.6615393841878494,0.5623828914677379,146.49057488204033,1.207827956857678,12.752801745551498,0.0,True,True,3,3
2.9096008999913465,True,True,2,1.6615740135440658,0.562347900114028,146.51596462000185,0.727422847926434,12.614960635101102,0.0,True,True,3,3
2.978888600002392,True,True,2,1.6615336442964068,0.5625244793088519,146.50052981201475,2.614244662550159,12.69659449235668,0.0,True,True,3,4
3.0532591999945,True,True,2,1.66152837801147,0.5623431044123818,146.51025786937856,2.4398261492440896,12.758488332439592,0.0,True,True,3,3
