t,ok,fresh,n_cams,x,y,yaw,v,gap,age,r0,r1,f0,f1
1.200009137392044e-06,True,True,2,0.19684130040257333,0.9862244945486212,-179.35055781431583,0.0,4.415163444923183,0.0,True,True,4,4
0.14441480000095908,True,True,2,0.19686598563851715,0.9861135355077866,-179.36176336405924,0.7871264383948081,4.229973726954129,0.0,True,True,4,4
0.2242127000063192,True,True,2,0.196873942854983,0.9862290114195069,-179.32330881391533,1.450536230308601,4.330267779493076,0.0,True,True,4,4
0.30052440000872593,True,True,2,0.19683799401459542,0.9861663067173904,-179.29114740562767,0.9471499022132939,4.280269829390743,0.0,True,True,4,4
0.3746214999991935,True,True,2,0.19684095539171872,0.9861103777918397,-179.2855315208423,0.7558632060938184,4.254472669094323,0.0,True,True,4,4
0.4438131000060821,True,True,2,0.19685099619383886,0.9861486257624199,-179.34669638778803,0.5715139175295526,4.345019649382362,0.0,True,True,4,4
0.5139827999955742,True,True,2,0.19680976292521832,0.9861488021484305,-179.335324758338,0.5876275072213183,4.224034581848981,0.0,True,True,4,4
0.584760700003244,True,True,2,0.196840251454126,0.9861758848757317,-179.3062854130901,0.5761713409909467,4.251259028448053,0.0,True,True,4,4
0.6534456000081263,True,True,2,0.19687301196760357,0.9861545550226762,-179.35047299167115,0.5691553189718257,4.527416554747339,0.0,True,True,4,4
0.7312132000079146,True,True,2,0.19685477538297413,0.9863023118829213,-179.3589460455251,1.9143963944631128,4.449413232633572,0.0,True,True,4,4
0.8054734000033932,True,True,2,0.19681712282294192,0.9861082476482809,-179.34099742419596,2.6620341322179577,4.295225848675349,0.0,True,True,4,4
0.8853070000041043,True,True,2,0.19690622962452484,0.9861377871136077,-179.33690061090573,1.1758891066495105,4.391086235179929,0.0,True,True,4,4
0.9607628000085242,True,True,2,0.19686011387442356,0.9861708281953679,-179.41157423932242,0.7518405202135676,4.491303268804689,0.0,True,True,4,4
1.0422917999967467,True,True,2,0.19683444196974054,0.9861810073566792,-179.34923851169458,0.33873021896418604,4.224933941324962,0.0,True,True,4,4
1.1201145999948494,True,True,2,0.19689055784142664,0.9861767608023263,-179.34659120683227,0.7231341042397491,4.404560359190993,0.0,True,True,4,4
1.2030262000043876,True,True,2,0.19682440058272158,0.9861884400647458,-179.40382541280627,0.810263766758083,4.237732941359618,0.0,True,True,4,4
1.28623840000364,True,True,2,0.19689166047188852,0.9861410779906318,-179.34012753574274,0.9885826164337939,4.345636846551981,0.0,True,True,4,4
1.355852299995604,True,True,2,0.19677466904337498,0.9861124248812461,-179.28254628005033,1.730245522136993,4.301308746271457,0.0,True,True,4,4
