t,ok,fresh,n_cams,x,y,yaw,v,gap,age,r0,r1,f0,f1
1.0999938240274787e-06,True,True,2,1.6744279962995716,0.9101747224529094,-178.32527594437147,0.0,3.5969912454824504,0.0,True,True,4,4
0.1518445999972755,True,True,2,1.6743853008431453,0.9102543496058206,-178.32668899105647,0.5950301153994746,3.784790540937338,0.0,True,True,4,4
0.2371036999975331,True,True,2,1.6744124530827469,0.9101935871532298,-178.2930275888461,0.7805986089910921,3.704160337038,0.0,True,True,4,4
0.3116925999929663,True,True,2,1.674446383445518,0.9101977384356537,-178.37627702139594,0.45829028490976786,3.5947941901568266,0.0,True,True,4,4
0.3849274999956833,True,True,2,1.674473247976467,0.910181803803231,-178.3964663406394,0.42650218489814523,3.512513477583266,0.0,True,True,4,4
0.4576235999993514,True,True,2,1.6744081710428667,0.9102836481166734,-178.32796750589534,1.66254510944052,3.6981314530012357,0.0,True,True,4,4
0.5317225999897346,True,True,2,1.6744554848748279,0.9101005583217973,-178.35385033155558,2.552050549057758,3.670251117084075,0.0,True,True,4,4
0.6020724999980303,True,True,2,1.6744285772115475,0.9102581294455504,-178.36718274169795,2.2722429017329437,3.7783092769434186,0.0,True,True,4,4
0.6870886999968207,True,True,2,1.6743906963123611,0.9101127956150565,-178.33679901305675,1.7665985581165558,3.597540981771406,0.0,True,True,4,4
0.7624974999926053,True,True,2,1.6744525153464787,0.9102443860690472,-178.35016281656124,1.9279964260578994,3.692447525729772,0.0,True,True,4,4
0.8348876999953063,True,True,2,1.6744542367592667,0.9101739549386609,-178.3877559746934,0.9732279208446236,3.6362063970663447,0.0,True,True,4,4
0.9107284999918193,True,True,2,1.6745296341227192,0.9101268392687505,-178.28727226275475,1.172298969511576,3.574903641644308,0.0,True,True,4,4
0.9817265000019688,True,True,2,1.6743946587081826,0.9102198080650244,-178.3488052953581,2.3084448174916243,3.815241674363162,0.0,True,True,4,4
1.0523473999928683,True,True,2,1.6744570809376433,0.9101136844341738,-178.349202778603,1.7434062041115679,3.7583383214039086,0.0,True,True,4,4
1.1274228999973275,True,True,2,1.6744055032196032,0.9101863615638288,-178.3369951657089,1.1870606040154923,3.788817933351277,0.0,True,True,4,4
1.2017723000026308,True,True,2,1.6743729983149775,0.9101045232483882,-178.3227077577851,1.1843706433126509,3.657061145018677,0.0,True,True,4,4
1.278372799992212,True,True,2,1.6744261136569152,0.910185132283921,-178.36262472992786,1.2602431921811594,3.6375264882206624,0.0,True,True,4,4
1.3550350000004983,True,True,2,1.6743797966770537,0.9101810356716254,-178.30831357459408,0.6065283032693336,3.799870131384145,0.0,True,True,4,4
1.4393311999883736,True,True,2,1.6744448847426578,0.9101731357264329,-178.37126137111875,0.7778017701400093,3.568654355688177,0.0,True,True,4,4
1.5149711999983992,True,True,2,1.6744716480121546,0.9100490860347559,-178.2457106556878,1.677735260626425,3.5403991972639224,0.0,True,True,4,4
1.5877311999938684,True,True,2,1.6743751397812159,0.9102656637123278,-178.33603505560507,3.2587547993035817,3.813281942657108,0.0,True,True,4,4
1.6598230999952648,True,True,2,1.674370968095364,0.9100881930869867,-178.28604330829086,2.4624076922813805,3.628407262866277,0.0,True,True,4,4
1.7388157999957912,True,True,2,1.6743890639281584,0.9101433138849563,-178.34710319383032,0.7344372789418875,3.887560195540265,0.0,True,True,4,4
1.8133952999924077,True,True,2,1.6743999077500429,0.9100642487301981,-178.29666068386138,1.0700702996103646,3.5222624065654053,0.0,True,True,4,4
1.8828149999899324,True,True,2,1.674350408764656,0.9101983817236018,-178.34428005685862,2.059571794382185,3.6186017958836008,0.0,True,True,4,4
1.9581306999898516,True,True,2,1.6743349795914944,0.9101952987412658,-178.27189472867587,0.20890958821525968,3.8330654704155522,0.0,True,True,4,4
2.037700999993831,True,True,2,1.6741827030270668,0.9100635627706067,-178.36194712968268,2.53048847588017,3.900978583410729,0.0,True,True,4,4
2.112143599995761,True,True,2,1.6740132356396438,0.9100877281454488,-178.42888762186385,2.2995121080754615,3.8103685166547123,0.0,True,True,4,4
2.1872433999960776,True,True,2,1.6732531901724363,0.9098564651832093,-178.64023666347885,10.578597358785464,3.9680237625221126,0.0,True,True,4,4
2.254511299994192,True,True,2,1.6718197425702421,0.9093191028979208,-178.71054046498773,22.75764991652834,4.4346262082574075,0.0,True,True,4,4
2.333890699999756,True,True,2,1.6674519202878806,0.9085567100644698,-179.07882880521845,55.856556987716836,3.974972161824581,0.0,True,True,4,4
2.4042917999904603,True,True,2,1.6602117906174971,0.9077142566788514,-179.73521905849105,103.53500653402341,3.792033167327359,0.0,True,True,4,4
2.4750937999924645,True,True,2,1.651889190230064,0.9075402488676292,179.7929693377464,117.57322186405928,7.078918645032233,0.0,True,True,4,4
2.546902999994927,True,True,2,1.6458279455698075,0.9073432001176785,179.51458466401698,84.45222623316944,4.109173502376661,0.0,True,True,4,4
2.618940100001055,True,True,2,1.6310699005301623,0.9078471201077232,179.41015808262932,204.98667794657854,4.157574963453641,0.0,True,True,4,4
2.690772999994806,True,True,2,1.6225907737990264,0.9081221642174704,179.2333268358567,118.10168418938629,9.258310064628823,0.0,True,True,4,4
2.7645368999947095,True,True,2,1.6040541725386332,0.9088118341668127,179.42470047049687,251.47025443009923,9.771882765485893,0.0,True,True,4,4
2.8426170999882743,True,True,2,1.597325826570406,0.9085856501074634,179.17346082021572,86.22091982225355,9.897613602876072,0.0,True,True,4,4
