t,ok,fresh,n_cams,x,y,yaw,v,gap,age,r0,r1,f0,f1
7.00005330145359e-07,True,True,2,1.6875020772225822,0.8759724911530669,170.43524532392132,0.0,4.07811872535257,0.0,True,True,4,4
0.1409614000003785,True,True,2,1.687447311071985,0.8759657569560632,170.38601319354206,0.39144687160896324,4.182650117273002,0.0,True,True,4,4
0.2210316000127932,True,True,2,1.6874602433460009,0.8760470835922487,170.3887325585597,1.0284530242698442,4.161203508748084,0.0,True,True,4,4
0.2970379000034882,True,True,2,1.6874690139089203,0.8759798744285452,170.38144134955354,0.8917551827800865,4.106565748732579,0.0,True,True,4,4
0.3730470000009518,True,True,2,1.6874598869967659,0.8760438831022336,170.39841993497686,0.8506362612231937,4.181040116028915,0.0,True,True,4,4
0.452903100012918,True,True,2,1.6873971082830221,0.8760150885583143,170.35942826051445,0.8648970494557046,4.169997296668083,0.0,True,True,4,4
0.5332408000103896,True,True,2,1.6874157088629926,0.8760799037807905,170.37847810625203,0.839349482584368,4.307128773590623,0.0,True,True,4,4
0.607848700004979,True,True,2,1.6874640452579082,0.8760254759790841,170.37309799939152,0.9756715637780708,4.205332787827772,0.0,True,True,4,4
0.6816730999998981,True,True,2,1.6875370487850982,0.8760629965341832,170.38317120193392,1.1118424311027162,4.280226812691888,0.0,True,True,4,4
0.7593744000041625,True,True,2,1.687492563986061,0.8760387864005199,170.3778199483342,0.6518051134112557,4.232408969099057,0.0,True,True,4,4
0.8389876000001095,True,True,2,1.6874687198743912,0.8760759667517036,170.38390759887608,0.5547977224946846,4.1276373237432695,0.0,True,True,4,4
0.9134905000100844,True,True,2,1.6874229258139988,0.8759505031984695,170.39189994581426,1.7926781547526394,4.127658588280568,0.0,True,True,4,4
0.9841125000093598,True,True,2,1.6874669836223064,0.8759296174168789,170.4711938681853,0.6904028289830496,3.8679981259758343,0.0,True,True,4,4
1.058082400006242,True,True,2,1.6874802926801917,0.8760487970048156,170.43909499305744,1.6212055438269395,4.198141315504644,0.0,True,True,4,4
1.1328871000005165,True,True,2,1.6874513365600998,0.8759116332474054,170.3788533036519,1.8740380105662486,4.060637649051487,0.0,True,True,4,4
1.2160034000116866,True,True,2,1.6874490341177801,0.8760420616933172,170.37263238324567,1.56947273544443,4.336024404245406,0.0,True,True,4,4
1.2899860000034096,True,True,2,1.6874491462265588,0.8759896769996632,170.3929210986222,0.7080693787731516,4.346093444681469,0.0,True,True,4,4
1.3670150000107242,True,True,2,1.6874280204341847,0.8760419537806912,170.37053398538882,0.7319846889922386,4.197059770268546,0.0,True,True,4,4
1.4506744000100298,True,True,2,1.6875252012971425,0.8760682234611109,170.3579016410933,1.2033177910605253,4.16678016480245,0.0,True,True,4,4
1.5195742000069004,True,True,2,1.6874381779339334,0.875914898315838,170.3862070389133,2.558787278153137,4.091670680478278,0.0,True,True,4,4
1.6036168000136968,True,True,2,1.6874874952473575,0.8759819778257555,170.38319152962242,0.9906616493973436,4.233139926146577,0.0,True,True,4,4
1.6795182000059867,True,True,2,1.6874724234723772,0.875932660032409,170.41787253045038,0.6794262190124657,4.008613463764032,0.0,True,True,4,4
1.7515817000094103,True,True,2,1.6873936023024185,0.8760618232133038,170.36730260906177,2.0997304566779937,4.202789306083603,0.0,True,True,4,4
1.821615600012592,True,True,2,1.6875038070247652,0.8759917132589998,170.4247852690645,1.8650367515472814,4.044206426539149,0.0,True,True,4,4
1.9045267000037711,True,True,2,1.687504154727091,0.8760516649890573,170.40780072997893,0.7230966461758916,4.2038848763269465,0.0,True,True,4,4
1.9737855000130367,True,True,2,1.6874564040070896,0.8760292700802346,170.37472978183132,0.7615129795901185,4.0898790283276965,0.0,True,True,4,4
